Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78371,2022,1,25.5,13.5,19.6,78.0,10.2
78371,2022,2,26.0,15.1,20.6,78.0,26.6
78371,2022,3,27.5,15.2,21.2,75.0,49.8
78371,2022,4,26.9,16.7,21.4,78.0,266.8
78371,2022,5,27.9,17.1,22.3,80.0,200.8
78371,2022,6,28.3,18.3,23.0,80.0,196.7
78371,2022,7,29.4,18.0,23.6,78.0,153.5
78371,2022,8,29.4,18.4,23.4,80.0,136.7
78371,2022,9,29.4,18.4,23.8,79.0,79.8
78371,2022,10,27.7,18.1,22.8,83.0,101.2
78371,2022,11,27.6,16.9,22.1,80.0,29.8
78371,2022,12,26.0,14.0,19.9,76.0,38.7
