Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78321,2003,1,24.1,16.0,19.9,72.0,62.2
78321,2003,2,28.7,19.4,23.6,78.0,50.3
78321,2003,3,30.5,20.8,25.2,76.0,62.8
78321,2003,4,29.7,20.8,24.8,69.0,19.2
78321,2003,5,31.8,22.8,26.8,76.0,165.5
78321,2003,6,31.0,23.3,26.8,80.0,197.2
78321,2003,7,31.9,24.0,27.8,76.0,103.2
78321,2003,8,31.7,23.6,27.4,78.0,253.3
78321,2003,9,31.5,23.5,27.0,81.0,185.7
78321,2003,10,30.9,23.1,26.6,78.0,52.3
78321,2003,11,28.7,21.7,25.0,76.0,33.3
78321,2003,12,25.9,18.4,21.9,74.0,47.1
