Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78320,2004,1,26.4,15.4,20.5,76.0,91.1
78320,2004,2,27.4,17.6,22.1,78.0,108.1
78320,2004,3,28.9,17.2,22.4,71.0,8.1
78320,2004,4,30.0,17.8,23.8,69.0,49.4
78320,2004,5,31.5,21.6,25.7,73.0,171.0
78320,2004,6,33.0,23.4,27.2,76.0,339.3
78320,2004,7,32.8,23.2,26.9,78.0,476.6
78320,2004,8,33.2,23.4,27.2,79.0,295.1
78320,2004,9,32.1,23.1,26.8,82.0,424.0
78320,2004,10,31.0,21.5,25.3,83.0,219.5
78320,2004,11,29.5,18.0,23.2,78.0,11.8
78320,2004,12,27.2,16.5,21.3,73.0,5.0
