Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78368,2006,1,30.4,18.0,23.6,66.0,0.0
78368,2006,2,30.8,18.3,23.8,68.0,4.4
78368,2006,3,32.0,18.1,24.2,65.0,21.2
78368,2006,4,32.0,19.9,24.7,72.0,116.5
78368,2006,5,32.3,20.6,26.0,74.0,309.8
78368,2006,6,32.1,22.5,26.6,81.0,260.1
78368,2006,7,33.4,22.4,27.2,74.0,22.6
78368,2006,8,33.5,22.7,27.2,77.0,294.2
78368,2006,9,33.4,22.4,26.9,81.0,101.0
78368,2006,10,33.0,22.3,26.4,81.0,157.5
78368,2006,11,30.8,21.0,25.1,81.0,100.3
78368,2006,12,31.3,20.0,24.8,78.0,118.4
