Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78320,2012,1,27.3,15.5,21.0,75.0,64.5
78320,2012,2,28.5,18.2,22.9,75.0,11.9
78320,2012,3,29.8,18.9,23.7,69.0,26.7
78320,2012,4,30.4,20.0,24.6,67.0,92.4
78320,2012,5,30.7,22.6,26.0,76.0,218.8
78320,2012,6,31.4,23.7,27.0,78.0,367.4
78320,2012,7,33.0,23.3,27.1,76.0,147.8
78320,2012,8,32.8,24.0,27.5,77.0,234.9
78320,2012,9,32.3,23.1,26.8,79.0,269.6
78320,2012,10,30.8,21.8,25.5,78.0,179.7
78320,2012,11,27.7,15.6,21.4,72.0,21.5
78320,2012,12,28.3,17.4,22.5,75.0,33.6
