Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78323,2009,1,26.4,14.0,20.2,77.0,77.1
78323,2009,2,25.7,12.8,19.6,72.0,36.0
78323,2009,3,28.0,15.5,21.6,71.0,42.1
78323,2009,4,30.7,18.4,24.1,69.0,19.9
78323,2009,5,32.2,20.4,25.1,77.0,251.2
78323,2009,6,32.2,21.6,25.8,82.0,170.1
78323,2009,7,33.8,22.9,27.3,80.0,135.2
78323,2009,8,33.7,23.0,26.9,81.0,254.3
78323,2009,9,33.3,22.9,26.5,83.0,251.9
78323,2009,10,32.6,22.0,26.2,80.0,56.4
78323,2009,11,29.3,18.7,23.3,80.0,29.1
78323,2009,12,28.9,18.4,22.9,79.0,43.5
