Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78346,2009,1,28.5,16.2,22.5,81.0,21.5
78346,2009,2,28.5,15.5,22.0,78.0,0.3
78346,2009,3,30.1,16.4,23.1,68.0,7.0
78346,2009,4,32.0,19.7,25.8,69.0,66.8
78346,2009,5,32.4,21.1,25.9,78.0,290.6
78346,2009,6,32.2,22.2,26.6,81.0,249.2
78346,2009,7,34.0,23.5,28.2,76.0,68.5
78346,2009,8,33.9,23.1,28.0,77.0,147.4
78346,2009,9,33.1,22.8,26.9,83.0,260.8
78346,2009,10,32.2,22.5,26.6,82.0,108.1
78346,2009,11,30.8,19.0,24.9,82.0,25.7
78346,2009,12,31.3,18.9,24.7,80.0,18.0
