Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78369,1994,1,28.2,23.1,25.6,78.0,26.6
78369,1994,2,28.9,23.6,25.9,77.0,44.6
78369,1994,3,29.2,22.9,25.8,74.0,52.2
78369,1994,4,30.0,23.8,26.7,72.0,70.1
78369,1994,5,29.9,23.9,26.8,83.0,201.0
78369,1994,6,31.6,26.1,28.7,77.0,17.8
78369,1994,7,31.7,26.7,28.8,75.0,4.3
78369,1994,8,31.9,26.7,28.9,75.0,14.4
78369,1994,9,31.6,25.8,28.5,76.0,77.0
78369,1994,10,30.6,24.5,27.4,78.0,90.8
78369,1994,11,29.7,24.4,27.1,80.0,140.5
78369,1994,12,28.6,23.1,25.8,77.0,89.8
