Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78320,2000,1,27.3,14.7,20.5,76.0,34.7
78320,2000,2,27.6,15.4,21.0,77.0,28.8
78320,2000,3,29.9,16.8,23.2,75.0,8.0
78320,2000,4,30.6,18.2,24.1,74.0,85.9
78320,2000,5,32.2,21.1,26.3,73.0,107.2
78320,2000,6,32.3,22.0,26.4,79.0,133.5
78320,2000,7,33.1,22.4,27.0,80.0,292.7
78320,2000,8,32.7,22.3,26.8,82.0,161.4
78320,2000,9,32.2,22.9,26.9,85.0,336.4
78320,2000,10,30.1,19.9,24.6,79.0,137.1
78320,2000,11,28.9,17.9,23.2,77.0,10.5
78320,2000,12,26.8,18.0,22.0,81.0,105.9
