Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78325,1990,1,29.3,16.9,22.7,79.0,1.6
78325,1990,2,29.4,16.9,23.1,73.0,72.9
78325,1990,3,29.6,17.4,23.3,75.0,42.1
78325,1990,4,30.8,18.1,23.6,75.0,82.4
78325,1990,5,31.9,21.7,26.1,77.0,285.8
78325,1990,6,32.8,21.7,26.3,80.0,259.9
78325,1990,7,32.9,21.8,26.3,81.0,281.9
78325,1990,8,33.3,22.3,26.6,83.0,293.1
78325,1990,9,32.7,21.9,25.6,85.0,343.4
78325,1990,10,31.4,20.5,25.1,84.0,69.9
78325,1990,11,29.1,18.0,22.8,80.0,76.9
78325,1990,12,28.4,17.6,22.8,82.0,18.1
