Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78355,2015,1,28.6,18.3,22.8,77.0,10.9
78355,2015,2,28.5,17.4,22.4,70.0,17.5
78355,2015,3,30.6,20.1,24.6,70.0,69.6
78355,2015,4,32.3,21.4,26.1,71.0,77.2
78355,2015,5,30.8,21.4,25.4,76.0,118.5
78355,2015,6,31.6,22.6,26.6,79.0,164.5
78355,2015,7,33.5,22.9,27.3,74.0,61.4
78355,2015,8,33.5,22.9,27.1,77.0,206.9
78355,2015,9,32.6,23.2,26.9,80.0,171.6
78355,2015,10,31.1,22.5,26.0,81.0,182.2
78355,2015,11,29.3,21.8,24.8,84.0,135.5
78355,2015,12,29.3,21.4,24.6,83.0,108.9
