Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78372,1996,1,27.7,19.0,22.7,77.0,51.8
78372,1996,2,27.6,18.9,22.4,80.0,144.6
78372,1996,3,28.7,19.6,23.1,75.0,52.0
78372,1996,4,30.6,20.7,24.9,72.0,76.8
78372,1996,5,30.8,22.3,25.6,76.0,101.3
78372,1996,6,32.0,22.9,26.4,80.0,249.5
78372,1996,7,32.4,23.6,27.1,77.0,101.2
78372,1996,8,32.8,23.7,27.4,77.0,74.7
78372,1996,9,32.4,22.7,26.5,77.0,225.7
78372,1996,10,30.8,23.1,26.0,80.0,43.4
78372,1996,11,28.5,21.6,24.3,83.0,168.6
78372,1996,12,27.3,18.3,22.2,77.0,7.3
