Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78323,2002,1,28.3,15.6,21.3,72.0,21.5
78323,2002,2,27.7,16.0,21.4,69.0,97.1
78323,2002,3,30.2,17.3,23.0,65.0,18.7
78323,2002,4,31.1,18.4,24.3,67.0,70.1
78323,2002,5,31.8,20.9,25.6,74.0,272.4
78323,2002,6,31.2,22.4,26.2,82.0,381.8
78323,2002,7,33.0,21.8,26.8,78.0,176.3
78323,2002,8,32.6,20.7,26.3,80.0,402.5
78323,2002,9,31.0,21.1,26.1,84.0,356.2
78323,2002,10,31.2,19.9,25.6,82.0,92.7
78323,2002,11,29.2,17.0,23.2,79.0,17.3
78323,2002,12,28.3,16.8,21.9,78.0,79.5
