Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78349,2008,1,28.1,16.9,21.4,77.0,62.3
78349,2008,2,30.1,18.4,23.0,75.0,9.4
78349,2008,3,30.2,19.1,23.4,75.0,50.9
78349,2008,4,30.0,19.1,23.7,73.0,44.6
78349,2008,5,32.7,21.3,26.2,73.0,46.4
78349,2008,6,32.1,22.5,27.2,78.0,77.1
78349,2008,7,32.6,22.0,27.4,76.0,149.5
78349,2008,8,32.0,22.6,27.2,79.0,221.2
78349,2008,9,31.4,22.8,26.7,83.0,337.1
78349,2008,10,30.2,21.9,25.7,81.0,124.3
78349,2008,11,27.3,18.9,22.6,80.0,67.5
78349,2008,12,27.0,18.3,22.2,79.0,81.0
