Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78315,2017,1,28.0,17.4,22.3,76.0,73.2
78315,2017,2,29.5,17.8,23.4,76.0,84.4
78315,2017,3,29.0,16.9,22.6,71.0,16.5
78315,2017,4,31.0,19.6,25.0,73.0,50.0
78315,2017,5,31.1,21.1,25.9,78.0,154.6
78315,2017,6,31.2,23.1,26.7,85.0,294.5
78315,2017,7,32.2,22.4,26.6,85.0,292.4
78315,2017,8,32.0,22.9,26.9,85.0,206.1
78315,2017,9,31.2,22.6,26.3,87.0,331.1
78315,2017,10,29.7,21.0,25.0,87.0,196.6
78315,2017,11,28.9,18.2,23.1,86.0,40.2
78315,2017,12,27.5,16.5,21.7,82.0,16.7
