Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78371,1998,1,25.6,16.0,20.1,83.0,59.3
78371,1998,2,25.8,13.7,19.3,75.0,118.4
78371,1998,3,24.5,16.6,19.9,87.0,146.1
78371,1998,4,27.2,15.7,21.0,76.0,6.7
78371,1998,5,28.9,17.1,22.4,76.0,101.2
78371,1998,6,30.3,19.1,24.0,79.0,176.4
78371,1998,7,29.9,19.2,23.9,80.0,168.4
78371,1998,8,29.6,19.8,23.7,84.0,158.5
78371,1998,9,28.3,19.4,23.0,86.0,460.1
78371,1998,10,27.9,18.8,22.5,84.0,128.9
78371,1998,11,26.3,18.2,21.5,85.0,94.2
78371,1998,12,25.5,16.7,19.5,83.0,4.3
