Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78320,2022,1,27.1,16.4,21.5,78.0,29.2
78320,2022,2,29.3,18.7,23.6,74.0,14.6
78320,2022,3,30.7,19.2,24.7,70.0,0.0
78320,2022,4,31.0,20.5,25.4,72.0,78.2
78320,2022,5,31.2,21.8,26.2,77.0,198.2
78320,2022,6,31.2,22.8,26.5,82.0,283.3
78320,2022,7,33.3,23.5,27.7,77.0,54.0
78320,2022,8,33.4,22.8,27.4,78.0,267.4
78320,2022,9,32.5,23.1,27.0,80.0,227.7
78320,2022,10,31.5,20.3,25.3,77.0,45.5
78320,2022,11,31.2,21.3,25.5,79.0,109.8
78320,2022,12,28.4,18.5,23.0,79.0,27.2
