Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78371,2009,1,24.7,13.7,18.9,84.0,20.1
78371,2009,2,23.7,12.7,17.9,82.0,68.7
78371,2009,3,24.6,12.2,18.2,79.0,15.1
78371,2009,4,27.3,14.8,20.7,76.0,47.8
78371,2009,5,27.2,15.6,21.1,82.0,277.7
78371,2009,6,28.3,17.1,22.4,82.0,180.1
78371,2009,7,30.3,18.4,23.9,79.0,109.8
78371,2009,8,29.8,18.1,23.3,81.0,208.5
78371,2009,9,29.6,17.7,22.7,84.0,145.8
78371,2009,10,28.5,17.6,22.4,84.0,186.1
78371,2009,11,26.6,16.3,21.0,84.0,102.7
78371,2009,12,26.6,15.1,20.2,83.0,40.8
