Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78357,2009,1,28.2,18.7,22.6,79.0,21.0
78357,2009,2,27.4,17.8,21.8,73.0,2.0
78357,2009,3,29.0,18.5,22.8,68.0,1.3
78357,2009,4,31.9,20.5,25.2,70.0,9.7
78357,2009,5,32.0,21.1,25.5,77.0,203.1
78357,2009,6,32.0,22.1,26.1,81.0,190.0
78357,2009,7,33.8,23.4,27.7,79.0,55.8
78357,2009,8,34.0,23.5,27.6,77.0,60.9
78357,2009,9,32.7,22.8,26.5,83.0,273.6
78357,2009,10,31.5,22.9,26.2,83.0,111.5
78357,2009,11,29.7,21.2,24.7,82.0,33.6
78357,2009,12,30.5,20.8,24.6,79.0,16.0
