Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78333,2011,1,25.9,15.9,21.1,79.0,53.5
78333,2011,2,27.6,16.8,22.2,76.0,0.0
78333,2011,3,28.3,16.7,22.6,72.0,38.2
78333,2011,4,29.8,19.9,25.1,75.0,30.9
78333,2011,5,30.9,20.3,25.5,74.0,18.6
78333,2011,6,31.4,22.7,26.9,79.0,134.7
78333,2011,7,31.3,23.1,27.0,80.0,185.8
78333,2011,8,32.0,23.4,27.3,81.0,206.2
78333,2011,9,31.6,23.1,26.9,82.0,81.5
78333,2011,10,29.9,22.5,25.7,83.0,271.5
78333,2011,11,28.9,19.2,23.7,78.0,0.5
78333,2011,12,28.0,18.3,22.7,79.0,16.8
