Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78377,1993,1,30.8,16.2,22.6,75.0,138.0
78377,1993,2,30.5,15.3,22.1,73.0,3.8
78377,1993,3,31.0,17.6,23.5,74.0,61.9
78377,1993,4,31.7,18.5,24.3,76.0,12.4
78377,1993,5,31.6,20.3,24.9,80.0,290.8
78377,1993,6,33.5,21.7,26.6,79.0,69.0
78377,1993,7,34.6,21.2,26.7,80.0,79.9
78377,1993,8,34.9,20.6,26.4,78.0,54.3
78377,1993,9,33.5,20.2,25.3,84.0,286.3
78377,1993,10,33.2,19.3,25.2,83.0,51.6
78377,1993,11,32.1,19.5,24.7,83.0,37.9
78377,1993,12,31.0,18.0,23.4,80.0,40.3
