Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78323,1999,1,28.9,15.2,21.6,78.0,
78323,1999,2,29.1,11.6,20.0,73.0,
78323,1999,3,30.0,12.9,21.1,71.0,
78323,1999,4,33.0,17.7,25.1,70.0,
78323,1999,5,,18.9,25.5,74.0,
78323,1999,6,32.3,20.9,25.9,83.0,341.8
78323,1999,7,32.6,21.6,26.5,82.0,
78323,1999,8,33.1,22.0,26.5,83.0,
78323,1999,9,32.4,22.5,26.2,86.0,267.8
78323,1999,10,30.4,20.9,24.9,85.0,
78323,1999,11,27.3,18.2,22.3,85.0,
78323,1999,12,27.2,14.0,20.1,80.0,
