Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78330,2021,1,27.9,15.6,21.3,79.0,45.0
78330,2021,2,29.9,17.4,23.0,78.0,72.4
78330,2021,3,30.6,16.8,23.4,70.0,0.3
78330,2021,4,32.5,19.0,25.2,68.0,13.9
78330,2021,5,33.3,21.6,26.7,71.0,182.2
78330,2021,6,32.7,22.3,26.2,84.0,256.1
78330,2021,7,33.1,22.9,27.3,79.0,328.4
78330,2021,8,33.1,23.1,27.2,81.0,201.0
78330,2021,9,33.1,22.4,26.5,82.0,161.3
78330,2021,10,31.6,21.6,25.7,83.0,135.1
78330,2021,11,28.6,18.5,23.0,81.0,4.3
78330,2021,12,29.4,17.0,22.6,81.0,24.3
