Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78343,2016,1,26.3,17.4,21.4,86.0,63.8
78343,2016,2,26.4,15.9,20.5,82.0,9.8
78343,2016,3,29.9,19.0,23.7,77.0,29.6
78343,2016,4,31.0,19.1,24.3,73.0,21.7
78343,2016,5,32.1,20.7,25.6,76.0,146.8
78343,2016,6,32.4,22.5,26.3,82.0,247.0
78343,2016,7,32.8,23.1,26.8,83.0,99.7
78343,2016,8,32.2,22.9,26.6,85.0,228.7
78343,2016,9,32.3,22.7,26.3,85.0,130.3
78343,2016,10,29.8,21.5,24.6,87.0,119.5
78343,2016,11,27.5,17.8,21.9,83.0,40.7
78343,2016,12,29.0,19.5,23.5,83.0,2.5
