Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78328,1991,1,28.7,19.4,23.3,81.0,36.0
78328,1991,2,28.7,15.9,21.9,71.0,2.4
78328,1991,3,29.7,18.8,24.2,75.0,71.1
78328,1991,4,31.7,21.3,26.1,73.0,39.0
78328,1991,5,30.7,22.3,26.2,80.0,317.9
78328,1991,6,31.8,23.2,26.7,80.0,194.7
78328,1991,7,32.6,23.1,26.9,80.0,201.3
78328,1991,8,32.3,22.3,26.2,82.0,234.4
78328,1991,9,32.0,22.3,26.1,82.0,180.9
78328,1991,10,30.5,22.2,25.3,84.0,166.3
78328,1991,11,28.3,19.1,23.1,78.0,53.9
78328,1991,12,28.3,18.3,22.5,76.0,1.5
