Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78365,1999,1,27.6,23.9,25.6,76.0,57.2
78365,1999,2,26.7,22.5,24.2,70.0,51.2
78365,1999,3,27.5,21.9,24.7,73.0,64.0
78365,1999,4,28.9,23.6,26.1,77.0,89.5
78365,1999,5,30.0,23.5,26.6,79.0,67.2
78365,1999,6,30.5,24.7,27.7,80.0,171.5
78365,1999,7,30.6,25.6,28.3,79.0,103.5
78365,1999,8,31.9,25.3,28.7,79.0,101.5
78365,1999,9,32.2,25.3,28.9,75.0,276.4
78365,1999,10,30.1,24.6,27.5,81.0,589.7
78365,1999,11,27.8,23.2,25.9,79.0,339.8
78365,1999,12,26.1,22.4,24.6,71.0,10.9
