Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78365,2016,1,27.3,22.1,24.9,78.0,76.7
78365,2016,2,26.6,22.6,24.7,76.0,20.0
78365,2016,3,27.7,24.1,25.7,78.0,21.1
78365,2016,4,28.6,24.4,26.3,77.0,36.9
78365,2016,5,29.5,24.1,26.8,83.0,138.5
78365,2016,6,30.6,24.9,28.0,81.0,64.1
78365,2016,7,30.4,26.6,28.5,81.0,37.3
78365,2016,8,30.6,26.3,28.3,83.0,47.1
78365,2016,9,30.8,25.7,28.3,82.0,76.2
78365,2016,10,30.2,24.6,27.4,81.0,56.6
78365,2016,11,27.7,24.2,26.1,81.0,105.0
78365,2016,12,27.7,24.2,26.1,84.0,14.4
