Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78377,2001,1,28.1,15.5,21.2,78.0,11.3
78377,2001,2,31.6,16.8,23.6,73.0,58.8
78377,2001,3,32.5,17.1,24.1,71.0,9.1
78377,2001,4,34.0,19.7,26.0,68.0,42.2
78377,2001,5,32.1,21.1,25.7,79.0,180.1
78377,2001,6,33.6,22.1,26.9,78.0,92.9
78377,2001,7,33.4,21.8,26.5,82.0,235.6
78377,2001,8,34.0,22.3,27.0,82.0,152.5
78377,2001,9,33.6,21.4,26.3,82.0,138.0
78377,2001,10,32.0,22.1,26.0,85.0,250.9
78377,2001,11,29.8,19.1,23.7,81.0,84.4
78377,2001,12,30.1,19.6,24.1,82.0,112.1
