Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78330,2014,1,28.6,15.6,21.2,78.0,14.5
78330,2014,2,31.0,17.6,23.5,78.0,93.9
78330,2014,3,30.3,17.3,23.5,74.0,30.1
78330,2014,4,32.1,19.0,24.9,72.0,110.5
78330,2014,5,31.5,20.9,25.4,78.0,278.8
78330,2014,6,32.0,22.0,26.3,82.0,289.4
78330,2014,7,34.0,22.7,27.3,79.0,56.5
78330,2014,8,33.6,22.7,27.3,81.0,326.7
78330,2014,9,32.7,22.5,26.5,83.0,268.8
78330,2014,10,30.9,20.7,25.2,83.0,124.9
78330,2014,11,28.2,18.0,22.8,80.0,102.6
78330,2014,12,27.8,15.6,21.1,81.0,8.6
