Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78330,2020,1,29.4,17.3,22.7,73.0,3.0
78330,2020,2,30.6,18.0,23.7,77.0,22.2
78330,2020,3,31.8,17.5,24.1,68.0,1.3
78330,2020,4,35.0,21.2,27.2,67.0,87.0
78330,2020,5,31.5,21.9,25.8,82.0,415.6
78330,2020,6,33.1,23.4,27.2,82.0,207.8
78330,2020,7,33.2,23.0,27.0,82.0,292.9
78330,2020,8,34.4,23.7,28.0,80.0,52.1
78330,2020,9,33.0,23.1,26.8,83.0,288.4
78330,2020,10,31.9,22.9,26.5,84.0,128.4
78330,2020,11,29.1,20.7,24.4,84.0,87.7
78330,2020,12,27.1,16.5,21.6,80.0,12.6
