Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78364,2016,1,29.7,21.5,25.2,74.0,80.3
78364,2016,2,30.3,21.1,24.9,70.0,43.0
78364,2016,3,31.3,22.5,26.3,68.0,54.1
78364,2016,4,31.7,23.1,26.8,68.0,88.5
78364,2016,5,32.3,23.8,27.4,72.0,209.8
78364,2016,6,33.2,24.9,28.4,71.0,72.3
78364,2016,7,33.8,24.8,28.5,70.0,125.5
78364,2016,8,34.0,24.8,28.6,71.0,71.8
78364,2016,9,34.1,24.9,28.7,69.0,28.1
78364,2016,10,32.7,24.2,27.6,73.0,133.7
78364,2016,11,31.5,22.4,26.1,67.0,8.5
78364,2016,12,32.1,22.3,26.4,68.0,41.4
