Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78364,1998,1,31.3,21.7,25.6,72.0,21.8
78364,1998,2,30.5,19.9,24.7,66.0,69.6
78364,1998,3,29.8,21.5,24.9,75.0,243.4
78364,1998,4,32.1,22.0,26.3,65.0,10.8
78364,1998,5,33.6,23.0,27.8,68.0,19.6
78364,1998,6,34.6,24.7,29.3,69.0,46.4
78364,1998,7,34.5,24.8,28.8,72.0,70.5
78364,1998,8,34.6,24.6,28.5,74.0,139.2
78364,1998,9,32.6,23.6,27.5,77.0,252.4
78364,1998,10,33.2,23.8,27.6,72.0,102.5
78364,1998,11,31.8,22.5,26.3,73.0,130.3
78364,1998,12,31.7,21.9,25.8,69.0,10.1
