Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78368,2016,1,30.9,19.5,24.6,75.0,58.2
78368,2016,2,30.5,19.5,24.4,71.0,24.4
78368,2016,3,31.9,20.0,25.4,70.0,55.3
78368,2016,4,31.8,21.2,25.9,73.0,128.4
78368,2016,5,32.2,22.0,26.6,77.0,151.5
78368,2016,6,33.7,22.7,27.4,77.0,116.7
78368,2016,7,33.9,23.2,27.8,75.0,154.8
78368,2016,8,34.6,23.1,28.0,73.0,52.8
78368,2016,9,35.1,22.5,27.6,73.0,10.2
78368,2016,10,32.0,22.8,26.8,79.0,163.0
78368,2016,11,31.1,20.8,25.4,71.0,16.2
78368,2016,12,32.3,19.8,25.6,70.0,6.5
