Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78325,2001,1,24.0,16.0,19.8,71.0,14.3
78325,2001,2,28.1,20.3,23.6,78.0,9.7
78325,2001,3,28.5,20.2,23.9,69.0,18.5
78325,2001,4,29.0,20.9,24.5,72.0,199.0
78325,2001,5,28.3,22.0,24.7,77.0,181.3
78325,2001,6,31.6,23.8,27.1,79.0,195.5
78325,2001,7,31.6,23.9,27.2,78.0,146.7
78325,2001,8,32.5,24.7,27.9,78.0,92.1
78325,2001,9,31.4,23.5,26.5,82.0,498.4
78325,2001,10,30.1,24.1,26.4,79.0,216.9
78325,2001,11,27.5,20.6,23.4,73.0,142.4
78325,2001,12,27.2,20.8,23.5,76.0,166.1
