Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78377,2011,1,30.8,17.2,23.1,78.0,87.7
78377,2011,2,31.9,17.2,23.9,71.0,2.5
78377,2011,3,32.2,17.4,24.2,69.0,12.0
78377,2011,4,34.5,20.4,26.6,68.0,21.6
78377,2011,5,33.8,20.5,26.2,71.0,185.6
78377,2011,6,33.5,22.8,27.0,82.0,159.2
78377,2011,7,34.3,22.7,26.9,81.0,176.9
78377,2011,8,34.6,22.9,27.4,82.0,179.7
78377,2011,9,34.6,22.3,26.9,82.0,172.3
78377,2011,10,32.9,22.0,26.2,85.0,191.1
78377,2011,11,31.5,19.2,24.5,79.0,0.0
78377,2011,12,30.4,18.3,23.5,80.0,7.4
