Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78377,2013,1,31.6,17.9,24.2,74.0,4.3
78377,2013,2,32.2,18.0,24.6,71.0,2.7
78377,2013,3,31.4,17.4,23.9,66.0,15.0
78377,2013,4,34.2,21.3,27.0,70.0,79.2
78377,2013,5,33.4,21.1,26.3,75.0,221.0
78377,2013,6,34.2,22.3,27.0,78.0,292.2
78377,2013,7,34.6,22.1,26.9,78.0,119.8
78377,2013,8,35.7,22.1,27.2,76.0,59.2
78377,2013,9,34.4,22.1,26.7,81.0,211.5
78377,2013,10,34.0,22.2,26.9,80.0,180.3
78377,2013,11,32.4,20.9,25.8,79.0,86.8
78377,2013,12,32.5,18.7,24.7,77.0,6.2
