Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78346,2011,1,28.3,16.9,22.9,79.0,3.5
78346,2011,2,30.6,17.3,23.7,71.0,1.2
78346,2011,3,31.1,17.6,24.0,68.0,34.1
78346,2011,4,33.0,20.2,26.3,68.0,52.9
78346,2011,5,33.1,20.0,25.9,72.0,168.5
78346,2011,6,32.3,22.8,27.0,81.0,140.1
78346,2011,7,32.7,23.0,27.0,83.0,136.2
78346,2011,8,33.2,23.3,27.2,84.0,118.6
78346,2011,9,32.6,22.3,27.0,85.0,243.9
78346,2011,10,30.7,22.5,26.2,84.0,131.4
78346,2011,11,29.3,19.4,24.1,81.0,6.9
78346,2011,12,28.8,19.1,23.3,80.0,15.4
