Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78364,1999,1,31.8,21.2,25.5,66.0,8.8
78364,1999,2,30.3,19.9,24.1,66.0,74.1
78364,1999,3,31.4,20.8,25.2,65.0,3.3
78364,1999,4,32.4,22.3,26.7,67.0,44.7
78364,1999,5,32.4,22.3,27.0,70.0,99.2
78364,1999,6,33.6,23.3,28.0,71.0,128.4
78364,1999,7,34.3,23.1,28.2,69.0,92.7
78364,1999,8,34.3,23.9,28.5,73.0,77.6
78364,1999,9,33.5,23.7,28.0,75.0,247.3
78364,1999,10,32.6,23.9,27.1,77.0,203.7
78364,1999,11,30.9,22.0,25.1,78.0,231.6
78364,1999,12,30.0,20.2,23.9,68.0,10.7
