Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78330,2001,1,25.3,10.6,17.8,76.0,50.8
78330,2001,2,29.7,16.7,22.8,79.0,119.1
78330,2001,3,29.9,15.2,22.3,72.0,39.4
78330,2001,4,31.8,17.5,24.2,69.0,54.0
78330,2001,5,30.9,19.4,24.5,75.0,235.2
78330,2001,6,33.1,21.9,26.5,78.0,439.0
78330,2001,7,32.7,22.1,26.4,81.0,386.8
78330,2001,8,33.3,22.7,26.9,81.0,247.8
78330,2001,9,32.2,21.7,25.7,84.0,742.2
78330,2001,10,30.7,21.9,25.5,83.0,327.3
78330,2001,11,28.0,16.9,21.9,79.0,310.6
78330,2001,12,28.3,17.3,22.3,80.0,126.3
