Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78321,2019,1,26.6,18.5,22.2,79.0,31.7
78321,2019,2,28.7,19.7,23.7,80.0,74.4
78321,2019,3,29.2,19.5,24.0,73.0,21.5
78321,2019,4,31.4,21.1,25.6,73.0,41.9
78321,2019,5,32.4,23.1,27.2,76.0,99.4
78321,2019,6,33.7,23.9,28.2,77.0,126.1
78321,2019,7,33.0,24.2,28.0,80.0,170.1
78321,2019,8,33.1,24.0,27.6,82.0,244.4
78321,2019,9,32.3,24.4,27.8,80.0,192.0
78321,2019,10,31.3,23.5,26.7,86.0,175.7
78321,2019,11,29.2,21.0,24.7,80.0,77.4
78321,2019,12,28.1,18.4,22.8,85.0,128.1
