Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78365,2015,1,27.5,23.3,25.4,79.0,63.5
78365,2015,2,26.9,21.8,24.5,78.0,64.2
78365,2015,3,27.9,23.7,25.8,78.0,22.1
78365,2015,4,29.4,24.4,26.6,77.0,2.5
78365,2015,5,29.0,24.5,26.8,79.0,191.3
78365,2015,6,29.7,25.5,27.6,84.0,79.0
78365,2015,7,30.4,25.9,28.1,80.0,25.6
78365,2015,8,31.0,26.2,28.5,78.0,5.6
78365,2015,9,31.4,25.5,28.5,79.0,69.7
78365,2015,10,30.3,24.6,27.5,81.0,171.8
78365,2015,11,28.8,24.3,27.1,80.0,205.5
78365,2015,12,28.0,24.3,26.4,81.0,175.6
