Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78339,1994,1,26.1,21.5,22.9,81.0,69.6
78339,1994,2,27.5,22.3,24.2,78.0,17.7
78339,1994,3,27.6,21.2,24.1,73.0,47.4
78339,1994,4,29.0,23.5,25.3,76.0,153.6
78339,1994,5,30.5,23.4,25.9,81.0,266.8
78339,1994,6,31.6,25.2,27.2,80.0,143.7
78339,1994,7,31.4,26.0,27.1,79.0,157.9
78339,1994,8,31.6,25.9,26.9,81.0,149.9
78339,1994,9,31.4,24.8,26.5,83.0,207.5
78339,1994,10,29.9,24.1,25.6,85.0,109.3
78339,1994,11,28.6,24.0,25.1,83.0,97.9
78339,1994,12,27.2,21.9,23.2,80.0,27.8
