Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78368,2019,1,30.9,18.7,24.0,75.0,87.4
78368,2019,2,31.6,18.8,24.8,71.0,35.4
78368,2019,3,32.1,19.8,25.3,69.0,28.2
78368,2019,4,33.0,20.8,26.2,70.0,43.5
78368,2019,5,32.8,22.4,26.7,76.0,163.1
78368,2019,6,33.9,23.1,28.0,74.0,58.5
78368,2019,7,34.7,23.3,28.1,71.0,73.5
78368,2019,8,35.3,23.6,28.4,73.0,41.3
78368,2019,9,34.0,23.4,27.2,80.0,303.6
78368,2019,10,32.6,22.5,26.7,80.0,85.9
78368,2019,11,31.6,21.2,25.4,79.0,114.2
78368,2019,12,31.5,19.9,25.0,77.0,110.3
