Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78318,2015,1,27.8,17.0,21.9,79.0,34.2
78318,2015,2,26.3,17.4,21.8,72.0,36.9
78318,2015,3,29.9,20.5,24.8,76.0,8.3
78318,2015,4,32.3,22.7,26.9,76.0,44.3
78318,2015,5,32.2,23.3,27.1,74.0,28.7
78318,2015,6,32.5,23.9,27.5,79.0,137.4
78318,2015,7,33.9,24.1,28.3,76.0,35.1
78318,2015,8,33.9,24.2,28.2,77.0,165.6
78318,2015,9,33.4,23.8,27.7,82.0,198.1
78318,2015,10,31.7,22.9,26.7,80.0,120.3
78318,2015,11,31.6,22.7,26.4,80.0,131.8
78318,2015,12,29.8,21.8,25.2,82.0,156.0
