Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78355,2012,1,27.5,17.9,22.5,77.0,1.4
78355,2012,2,29.3,18.8,23.7,75.0,51.3
78355,2012,3,30.1,18.7,24.1,71.0,13.2
78355,2012,4,30.1,19.4,24.1,73.0,201.3
78355,2012,5,30.6,20.8,25.4,80.0,144.4
78355,2012,6,31.8,22.4,26.9,79.0,239.3
78355,2012,7,31.6,22.5,26.9,80.0,145.0
78355,2012,8,31.9,22.8,26.8,81.0,180.2
78355,2012,9,32.2,22.9,26.9,80.0,180.6
78355,2012,10,30.1,21.8,25.5,82.0,188.2
78355,2012,11,27.0,18.8,22.8,80.0,3.8
78355,2012,12,28.0,19.8,23.3,81.0,22.7
