Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78320,2001,1,24.8,11.3,18.3,75.0,0.2
78320,2001,2,29.5,17.9,23.3,77.0,11.0
78320,2001,3,28.7,16.9,23.0,73.0,9.1
78320,2001,4,31.2,18.9,24.7,70.0,60.2
78320,2001,5,30.0,19.7,24.8,76.0,267.3
78320,2001,6,32.5,22.3,27.2,78.0,157.4
78320,2001,7,32.4,22.2,26.9,80.0,144.7
78320,2001,8,32.7,22.7,27.3,82.0,209.5
78320,2001,9,31.7,22.4,26.1,84.0,389.8
78320,2001,10,30.9,22.4,26.0,81.0,99.6
78320,2001,11,28.1,17.6,22.3,78.0,54.1
78320,2001,12,28.4,18.1,22.7,80.0,72.7
