Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78328,2017,1,26.0,20.9,23.3,76.0,45.2
78328,2017,2,27.4,21.8,24.5,75.0,27.7
78328,2017,3,26.6,21.8,24.0,70.0,3.5
78328,2017,4,28.0,23.5,25.5,74.0,120.5
78328,2017,5,30.4,24.7,27.3,75.0,28.6
78328,2017,6,31.3,25.3,28.2,80.0,188.1
78328,2017,7,31.8,25.9,29.2,77.0,63.9
78328,2017,8,32.3,25.5,29.3,77.0,73.9
78328,2017,9,31.0,25.4,28.6,79.0,187.5
78328,2017,10,29.4,23.8,27.2,78.0,125.0
78328,2017,11,27.7,22.8,25.7,76.0,119.9
78328,2017,12,26.3,22.1,24.1,75.0,59.4
