Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78323,2013,1,29.1,16.2,22.4,79.0,10.3
78323,2013,2,29.7,15.5,22.4,75.0,22.5
78323,2013,3,28.0,12.7,20.2,70.0,28.8
78323,2013,4,32.7,18.7,25.1,73.0,96.8
78323,2013,5,32.4,19.0,25.1,76.0,310.2
78323,2013,6,,21.5,26.6,80.0,207.9
78323,2013,7,,21.1,26.4,81.0,156.0
78323,2013,8,32.8,21.3,26.7,81.0,234.6
78323,2013,9,32.5,21.0,26.2,85.0,228.8
78323,2013,10,31.5,20.4,25.7,82.0,115.3
78323,2013,11,29.5,19.2,24.1,82.0,29.1
78323,2013,12,30.2,18.0,23.5,81.0,3.5
