Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78318,2020,1,28.6,18.3,23.3,75.0,21.4
78318,2020,2,29.1,19.6,24.0,75.0,84.1
78318,2020,3,30.6,19.6,24.5,72.0,0.8
78318,2020,4,33.1,22.3,27.4,73.0,24.6
78318,2020,5,32.4,22.6,27.0,78.0,94.0
78318,2020,6,33.6,24.0,27.8,82.0,244.5
78318,2020,7,34.0,24.1,28.1,81.0,202.5
78318,2020,8,34.5,24.6,28.7,81.0,126.7
78318,2020,9,33.8,24.1,27.9,82.0,397.6
78318,2020,10,32.2,23.7,27.3,85.0,208.6
78318,2020,11,30.1,21.5,25.5,85.0,236.4
78318,2020,12,27.7,18.6,22.7,76.0,17.9
