Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78321,2011,1,,16.4,21.2,79.0,29.3
78321,2011,2,,17.7,22.7,75.0,0.9
78321,2011,3,,19.1,23.5,70.0,63.9
78321,2011,4,,21.5,26.2,70.0,25.1
78321,2011,5,,22.3,26.9,69.0,158.5
78321,2011,6,,24.3,27.7,79.0,146.0
78321,2011,7,,24.0,27.6,81.0,198.6
78321,2011,8,31.9,24.2,27.6,82.0,194.5
78321,2011,9,31.5,23.8,27.3,82.0,248.5
78321,2011,10,28.9,22.8,25.6,82.0,264.3
78321,2011,11,27.7,20.7,24.1,77.0,16.1
78321,2011,12,26.6,20.1,23.2,78.0,22.0
