Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78371,2001,1,22.9,13.2,17.7,83.0,55.1
78371,2001,2,26.0,14.2,19.6,78.0,40.9
78371,2001,3,26.9,14.3,19.9,78.0,61.4
78371,2001,4,27.0,15.9,20.8,79.0,191.4
78371,2001,5,26.4,17.3,21.1,85.0,363.6
78371,2001,6,29.0,18.5,22.8,82.0,162.2
78371,2001,7,29.3,18.2,23.0,80.0,89.4
78371,2001,8,29.6,18.6,23.2,83.0,204.7
78371,2001,9,28.7,18.5,22.6,84.0,262.7
78371,2001,10,27.7,18.8,22.4,85.0,271.1
78371,2001,11,24.1,16.8,20.0,86.0,66.3
78371,2001,12,24.8,17.2,20.3,88.0,79.1
