Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78355,2019,1,28.9,19.3,23.4,77.0,17.3
78355,2019,2,30.1,20.0,24.3,75.0,41.8
78355,2019,3,29.8,20.6,24.4,75.0,146.9
78355,2019,4,30.7,21.2,25.5,76.0,91.8
78355,2019,5,31.8,21.9,26.0,81.0,230.9
78355,2019,6,32.9,23.1,27.1,82.0,265.0
78355,2019,7,32.8,23.0,27.3,81.0,165.2
78355,2019,8,33.4,23.3,27.1,83.0,277.0
78355,2019,9,32.0,23.5,27.0,85.0,224.3
78355,2019,10,31.5,23.2,26.4,86.0,93.2
78355,2019,11,29.6,21.0,24.6,81.0,57.1
78355,2019,12,29.2,20.0,23.9,84.0,8.7
