Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78368,2022,1,31.2,18.2,24.2,72.0,16.7
78368,2022,2,31.9,19.7,25.4,65.0,2.8
78368,2022,3,32.3,20.0,25.7,66.0,58.9
78368,2022,4,31.7,21.3,26.0,71.0,97.1
78368,2022,5,32.0,21.8,26.3,78.0,140.9
78368,2022,6,33.7,22.9,27.6,73.0,38.4
78368,2022,7,34.0,23.1,28.1,71.0,101.4
78368,2022,8,34.1,23.2,28.0,73.0,111.5
78368,2022,9,33.9,22.6,27.4,76.0,175.1
78368,2022,10,32.2,22.1,26.2,81.0,209.9
78368,2022,11,32.4,20.6,25.7,77.0,26.6
78368,2022,12,31.7,17.9,24.0,71.0,45.7
