Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78325,1995,1,26.0,14.0,19.5,77.0,69.3
78325,1995,2,26.8,13.8,19.7,73.0,145.2
78325,1995,3,28.5,16.1,21.8,74.0,38.2
78325,1995,4,31.0,19.4,24.7,74.0,58.8
78325,1995,5,32.4,21.3,26.2,76.0,90.3
78325,1995,6,30.7,22.0,25.8,85.0,673.2
78325,1995,7,31.7,22.1,26.2,82.0,142.8
78325,1995,8,31.8,22.1,26.1,84.0,124.6
78325,1995,9,31.4,22.2,25.7,84.0,218.9
78325,1995,10,30.0,22.6,25.5,87.0,183.3
78325,1995,11,27.6,18.2,22.4,80.0,51.7
78325,1995,12,25.8,16.3,20.4,82.0,47.1
