Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78369,2000,1,26.6,21.4,23.9,80.0,31.7
78369,2000,2,27.2,21.9,24.3,81.0,53.6
78369,2000,3,27.8,21.9,24.5,78.0,27.0
78369,2000,4,29.9,23.2,26.1,83.0,21.7
78369,2000,5,30.2,25.0,27.1,83.0,25.8
78369,2000,6,31.0,26.4,28.2,83.0,10.1
78369,2000,7,32.0,26.7,28.9,,8.0
78369,2000,8,31.9,27.0,29.0,,80.4
78369,2000,9,30.8,25.3,27.9,80.0,138.4
78369,2000,10,29.9,24.4,27.2,77.0,153.3
78369,2000,11,29.0,24.6,26.9,70.0,7.2
78369,2000,12,30.0,19.8,25.7,79.0,135.9
