Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78377,2014,1,30.9,18.9,24.1,77.0,137.3
78377,2014,2,32.8,19.5,25.2,75.0,66.6
78377,2014,3,33.1,18.6,25.3,69.0,0.5
78377,2014,4,34.3,20.6,26.5,71.0,121.2
78377,2014,5,33.1,20.9,25.9,76.0,214.8
78377,2014,6,33.4,22.1,26.5,78.0,235.0
78377,2014,7,35.2,22.7,27.8,75.0,114.3
78377,2014,8,35.2,22.3,27.4,76.0,169.9
78377,2014,9,34.1,21.7,26.4,80.0,334.5
78377,2014,10,33.6,21.3,26.2,79.0,75.2
78377,2014,11,31.9,19.4,24.8,78.0,60.7
78377,2014,12,30.7,17.9,23.5,75.0,5.0
