Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78325,2009,1,25.5,18.3,21.4,74.0,9.7
78325,2009,2,25.1,17.6,21.0,68.0,33.4
78325,2009,3,27.3,18.9,22.5,69.0,38.6
78325,2009,4,29.3,21.6,25.0,68.0,15.1
78325,2009,5,30.9,22.3,25.7,76.0,269.6
78325,2009,6,31.2,24.2,27.1,78.0,47.8
78325,2009,7,33.0,25.3,28.6,75.0,26.3
78325,2009,8,33.0,24.9,28.2,77.0,88.3
78325,2009,9,32.7,25.3,28.2,75.0,10.6
78325,2009,10,32.3,24.0,27.2,76.0,37.9
78325,2009,11,28.5,21.9,24.6,73.0,185.1
78325,2009,12,28.1,20.9,23.8,77.0,47.8
