Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78360,2013,1,30.0,20.7,25.3,78.0,10.9
78360,2013,2,29.9,21.4,25.6,76.0,14.7
78360,2013,3,29.3,20.7,24.8,69.0,10.0
78360,2013,4,30.4,23.2,27.1,76.0,83.9
78360,2013,5,30.4,22.8,27.0,76.0,98.1
78360,2013,6,31.7,24.6,28.3,76.0,57.4
78360,2013,7,31.7,24.1,28.2,76.0,92.7
78360,2013,8,32.5,24.3,28.5,75.0,32.8
78360,2013,9,32.1,24.4,28.3,78.0,177.2
78360,2013,10,32.0,23.8,27.8,80.0,127.2
78360,2013,11,31.3,22.8,26.8,79.0,25.3
78360,2013,12,30.8,21.3,25.9,75.0,10.2
