Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78333,2021,1,28.0,17.0,22.2,79.0,19.5
78333,2021,2,28.9,18.8,23.9,78.0,12.1
78333,2021,3,29.3,18.5,23.9,72.0,0.0
78333,2021,4,30.3,20.7,25.7,71.0,2.3
78333,2021,5,31.3,21.9,26.6,75.0,72.2
78333,2021,6,31.1,22.7,26.8,81.0,190.0
78333,2021,7,31.8,23.6,27.5,80.0,180.7
78333,2021,8,31.9,23.7,27.4,81.0,473.9
78333,2021,9,31.9,23.1,26.9,82.0,31.8
78333,2021,10,31.7,22.8,26.4,83.0,317.4
78333,2021,11,29.0,19.6,23.6,82.0,53.2
78333,2021,12,29.5,18.9,23.5,81.0,27.2
