Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78349,2016,1,27.5,17.8,22.2,84.0,99.3
78349,2016,2,27.4,16.3,21.3,78.0,10.6
78349,2016,3,30.6,19.0,24.2,76.0,58.6
78349,2016,4,31.8,19.3,24.9,73.0,126.2
78349,2016,5,32.8,20.9,26.0,77.0,140.1
78349,2016,6,32.8,22.5,26.7,82.0,261.2
78349,2016,7,33.7,23.0,27.3,81.0,127.1
78349,2016,8,33.4,23.0,27.2,82.0,129.4
78349,2016,9,32.8,22.8,26.6,84.0,337.8
78349,2016,10,30.6,21.9,25.4,85.0,141.7
78349,2016,11,28.7,18.1,22.7,80.0,8.7
78349,2016,12,30.8,19.6,24.3,80.0,1.6
