Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78333,2015,1,28.3,17.8,22.6,76.0,21.5
78333,2015,2,27.3,16.1,21.7,72.0,13.7
78333,2015,3,29.5,19.6,24.6,71.0,1.2
78333,2015,4,30.2,21.8,26.2,74.0,169.7
78333,2015,5,30.3,21.5,25.6,76.0,73.5
78333,2015,6,30.8,23.1,26.7,80.0,97.0
78333,2015,7,32.4,23.1,27.5,76.0,64.5
78333,2015,8,32.9,23.3,27.5,77.0,63.2
78333,2015,9,33.1,23.5,27.5,79.0,50.8
78333,2015,10,31.6,22.8,26.8,77.0,31.1
78333,2015,11,30.5,21.6,25.5,80.0,30.9
78333,2015,12,29.3,21.0,24.9,83.0,124.0
