Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78357,2017,1,29.0,19.1,23.2,70.0,11.3
78357,2017,2,30.7,19.9,24.4,71.0,21.2
78357,2017,3,29.1,20.0,23.8,71.0,32.3
78357,2017,4,31.3,21.3,25.4,72.0,125.6
78357,2017,5,31.8,22.1,26.2,74.0,104.5
78357,2017,6,33.4,23.4,27.5,74.0,176.8
78357,2017,7,33.4,23.7,27.5,77.0,149.7
78357,2017,8,34.0,23.9,27.9,75.0,133.6
78357,2017,9,32.3,23.8,27.2,81.0,289.4
78357,2017,10,31.0,23.5,26.3,82.0,52.2
78357,2017,11,28.9,22.4,25.0,85.0,73.2
78357,2017,12,28.3,21.0,23.9,80.0,22.3
