Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78333,2013,1,28.3,18.7,23.1,80.0,3.9
78333,2013,2,28.3,18.6,23.5,75.0,0.1
78333,2013,3,27.5,15.1,21.4,68.0,8.8
78333,2013,4,29.9,20.7,25.3,76.0,18.8
78333,2013,5,30.6,21.0,25.7,75.0,70.0
78333,2013,6,30.6,22.9,26.7,80.0,130.0
78333,2013,7,30.5,22.8,26.3,84.0,270.1
78333,2013,8,31.3,23.0,26.8,82.0,95.8
78333,2013,9,31.0,22.9,26.6,83.0,36.1
78333,2013,10,31.1,22.5,26.2,82.0,89.3
78333,2013,11,30.2,21.3,25.1,80.0,49.5
78333,2013,12,29.2,20.0,24.1,82.0,15.9
