Estación,Año,Mes,Media de temperatura máxima,Media de temperatura mínima,Media de temperatura,Media de humedad relativa,Precipitación mensual
78377,1995,1,30.7,15.0,22.1,74.0,66.2
78377,1995,2,30.8,15.5,22.5,77.0,24.3
78377,1995,3,32.3,16.6,23.9,77.0,34.8
78377,1995,4,34.8,19.1,26.7,70.0,63.8
78377,1995,5,34.5,21.4,26.8,75.0,181.3
78377,1995,6,33.7,21.9,26.7,81.0,145.8
78377,1995,7,34.4,21.8,26.6,82.0,179.9
78377,1995,8,33.4,21.5,26.3,81.0,118.3
78377,1995,9,34.0,21.1,26.3,82.0,277.1
78377,1995,10,32.4,20.9,25.6,83.0,186.0
78377,1995,11,31.3,19.9,24.9,82.0,6.6
78377,1995,12,30.6,18.9,23.7,80.0,112.5
